name,cols,rows,equalities,nz,density,bin,int,cont,rpart,rpack,rcov,rcard,rknp,riknp,rflowbin,rflowint,rflowmx,rvbound,rother,objMin,objMax,objAv,objMed,objAllInt,objRatioLSA,rhsMin,rhsMax,rhsAv,rhsMed,rhsAllInt,rhsRatioLSA,aMin,aMax,aAv,aMed,aAllInt,aRatioLSA
scpk3_core,1451,2000,0,15794,0.544245348035837,1451,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,4,1.51137,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
scpk4_core,1443,2000,0,15894,0.550727650727651,1443,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,4,1.55024,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
scpk5_core,1425,2000,0,15613,0.547824561403509,1425,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,5,1.54807,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
sct1,22886,12154,1290,105571,0.037953821411378,9044,1268,12574,0,0,0,0,4,1,0,0,1,0,12148,-1000,1.36705,-0.0607244,0,0,208700,0,50681,710.695,0,0,337873,-60378,60378,88.1703,1,0,28981800000
sct2,5885,2151,360,23643,0.186773692424183,2540,332,3013,0,0,0,0,4,1,0,0,1,0,2145,-1000,32.9412,-0.252698,0,0,14720,0,47812,1003.37,0,0,318747,-146490,146490,101.403,1,0,15458700
sct32,9767,5440,553,109654,0.206378471323002,6396,1332,2039,0,0,0,0,7,0,0,0,1,0,5432,-1000,2.10186,-0.155411,0,0,227300,0,50104,1056.37,0,0,334027,-154800,154800,62.7468,2,0,131092000
sct5,37265,13304,1279,147037,0.0296580963293,20702,2302,14261,0,0,0,0,9,1,0,0,1,0,13293,-1000,2.26964,-0.0407284,0,0,83600.2,0,135721,470.13,0,0,904807,-186432,186432,44.3727,1,0,76100000
set1ch,712,492,240,1412,0.403078468986937,240,0,472,0,0,0,0,0,0,0,0,38,0,454,0,987,232.742,1.5,0,987,0,1161,47.2967,0,1,232.2,-1053,1,-49.097,1,1,1053
set3-10,4019,3747,1251,13747,0.091286432148124,1424,0,2595,0,0,0,0,0,0,0,0,1155,0,2592,0,1,0.000248818,0,1,1,0,23819,355.909,0,0,733.578,-18688.7,5000,-556.162,-0.52,0,830609
set3-15,4019,3747,1251,13747,0.091286432148124,1424,0,2595,0,0,0,0,0,0,0,0,1158,0,2589,0,1,0.000248818,0,1,1,0,23261.1,346.591,0,0,5969.71,-18261.1,5000,-543.966,-0.52,0,811604
set3-20,4019,3747,1251,13747,0.091286432148124,1424,0,2595,0,0,0,0,0,0,0,0,1157,0,2590,0,1,0.000248818,0,1,1,0,22658.7,340.63,0,0,3568.32,-17655,5000,-527.902,-0.52,0,784667
set5,243,9801,0,29403,1.23456790123457,243,0,0,0,0,0,0,0,9801,0,0,0,0,0,-1,-1,-1,-1,1,1,2,2,2,2,1,1,1,1,1,1,1,1
seymour,1372,4944,0,33549,0.494591907498089,1372,0,0,0,0,4944,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seymour-disj-10,1209,5108,0,64704,1.04774100277675,1209,0,0,0,0,4808,0,0,0,0,0,0,0,300,1,1,1,1,1,1,1,56,1.36762,1,0,56,1.00305E-08,9,0.675815,1,0,897265000
seymour1,1372,4944,0,33549,0.494591907498089,451,0,921,0,0,651,0,0,0,0,0,0,0,4293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shiftreg_1_4,10008,8136,8088,29976,0.036814206451948,2280,1632,6096,0,0,0,0,0,0,336,840,6876,0,84,0,1000000,399.729,0,0,1690650,0,23,0.0526057,0,1,11.5,-32,1,0.332266,1,1,32
shiftreg_2_7,11404,8540,8492,34900,0.035835242492671,2376,1776,7252,0,0,0,0,0,0,240,936,7260,0,104,0,1000000,3156.92,0,0,1432030,0,23,0.0491803,0,1,23,-32,1,0.355874,1,1,32
shipsched,13594,45554,8313,121571,0.019631623028088,10549,0,3045,3039,0,0,0,0,0,0,0,0,0,42515,0,1,0.0767986,0,1,1,-40476,75124,27887,0,1,75124,-73464,73464,0.0683798,1,1,73464
shs1023,444625,133944,124929,1044725,0.001754223178226,1296,440899,2430,0,432,0,0,0,0,0,120201,1215,0,12096,0,250,1.11983,0.00347222,0,72000,-495,2081.57,1.05965,0,0,110431000,-24,41.6667,0.181288,1,0,4531490
siena1,13741,2220,1808,258915,0.848761941477173,11775,0,1966,0,0,310,0,0,0,0,0,0,0,1910,2,100000000,238103,53513.5,0,50000000,-195,10000000000,4504510,1,1,10000000000,-365,100000000,12633.2,1,0,100000000
sing161,770102,455631,382287,2072500,0.000590653828356,733244,0,36858,98,0,0,0,0,0,381806,0,0,0,73727,0,55546,1536.77,0,0,154327,-165.725,1851,1.34302,0,0,1851,-9.48,434.8,6.94736,1,0,9881.82
sing2,31630,28891,12721,149712,0.016383053366621,23377,0,8253,48,0,0,0,0,0,12485,0,0,0,16358,0,16460.9,835.346,0,0,46555.9,-1,1744.75,9.4638,0,0,1744.75,-1,400,12.8908,1,0,1111.11
sing245,235146,143161,114457,652817,0.001939229175833,220692,0,14454,97,0,0,0,0,0,114157,0,0,0,28907,0,55089.3,1139.6,0,0,76710.6,-303.949,1826,2.10098,0,0,1826,-9.48,434.8,6.10861,1,0,9881.82
sing326,55156,50781,20825,268173,0.0095746087994,40010,0,15146,127,0,0,0,0,0,20494,0,0,0,30160,0,28299,1494.54,0,0,80037.2,-1,1744.75,5.04118,0,0,1744.75,-1,434.8,20.7516,1,0,1207.78
sing359,713762,437116,359214,1975605,0.000633213244764,674643,0,39119,103,0,0,0,0,0,358726,0,0,0,78287,0,39970.3,1385.67,0,0,115871,-586.04,1889,1.41376,0,0,1889,-11,434.8,7.15348,1,0,9881.82
sing44,59708,54745,22755,281260,0.008604605983234,43524,0,16184,49,0,0,0,0,0,22501,0,0,0,32195,0,30090,1329.22,0,0,85102.5,-1,1786,5.06405,0,0,1786,-1,434.8,18.2129,1,0,1207.78
snp-02-004-104,228350,126512,122128,463941,0.001605942593709,167,167,228016,0,0,0,0,0,0,0,0,88387,0,38125,0,103901000,2748.83,1,0,1039010000,0,8000,25.5337,0,0,7269.47,-3300,640,-12.8347,1,0,5472.64
sorrell3,1024,169162,0,338324,0.1953125,1024,0,0,0,0,0,0,0,0,0,0,0,0,169162,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1
sp150x300d,600,450,150,1200,0.444444444444444,300,0,300,0,0,0,0,0,0,0,0,99,0,351,0,1,0.5,1,1,1,-1348,1914,0,0,1,1914,-3049,1,-762,1,1,3049
sp97ar,14101,1761,0,290968,1.17175269304222,14101,0,0,0,1212,71,0,0,0,0,0,0,0,478,1098190,93721200,22134900,18648600,0,85.3417,1,27,1.73254,1,1,27,1,21,2.72389,2,1,21
sp97ic,1662,2086,0,66632,1.9219298215252,718,944,0,0,680,0,0,0,2,0,0,0,0,1404,916448,31884700,9472880,5017810,0,34.7917,-17,3000,19.7354,1,1,3000,-14,225,20.4423,1,1,225
sp98ar,5478,4680,0,231756,0.903988916037109,2796,2682,0,0,701,0,0,53,0,0,0,0,0,3926,385675,46483200,9374190,5940770,0,120.525,-28,3150,24.5513,0,1,3150,-19,840,50.4209,2,1,840
sp98ic,10894,825,0,316317,3.51950197773587,10894,0,0,0,627,6,0,0,0,0,0,0,0,192,5084550,172784000,44658300,40212300,0,33.9822,1,32,2.26424,1,1,32,1,26,3.84213,2,1,26
sp98ir,1680,1531,0,71704,2.7877826506174,871,809,0,0,391,0,0,21,0,0,0,0,0,1119,492377,45579000,11068000,6234940,0,92.5693,-12,3610,24.5513,0,1,3610,-12,570,41.7402,2,1,570
splice1k1,3253,6505,1,1761016,8.32208098336709,3252,1,0,0,0,0,0,3252,0,0,1,0,0,3252,-1,0,-0.000307409,0,1,1,-1,1655,152.16,0,1,1655,-37,1655,0.562129,1,1,1655
spree_1st_phase,3394,43980,780,132580,0.088820037393115,3120,80,194,780,0,0,0,0,39520,0,0,0,0,3680,0,94,3.18091,0,1,94,-46,84,-1.42759,2,0,168,-56,9,-0.278647,1,0,56
sprint_hidden01_j,10250,3814,974,202420,0.517784286390321,10230,20,0,588,1410,0,56,0,0,320,0,0,0,1440,0,24,4.92498,2,1,24,0,20,0.834033,1,1,20,-1,1,0.572177,1,1,1
sprint_hidden03_j,11690,5032,1002,208410,0.35429368381112,11670,20,0,632,1410,0,40,0,0,320,0,0,0,2630,0,24,4.59812,1,1,24,0,20,0.900437,1,1,20,-1,1,0.569215,1,1,1
sprint_hidden04_j,11690,5032,1002,208410,0.35429368381112,11670,20,0,604,1410,0,56,0,0,320,0,0,0,2642,0,24,4.56997,1,1,24,0,20,0.903617,1,1,20,-1,1,0.569215,1,1,1
sprint_hidden05_j,11690,5032,1002,208410,0.35429368381112,11670,20,0,636,1410,0,36,0,0,320,0,0,0,2630,0,24,4.45569,1,1,24,0,20,0.907989,1,1,20,-1,1,0.569215,1,1,1
sprint_hidden06_j,10210,3694,974,202140,0.535956605915726,10190,20,0,588,1410,0,56,0,0,320,0,0,0,1320,0,192,34.3062,16,1,192,0,20,0.861126,1,1,20,-1,1,0.573959,1,1,1
sprint_hidden08_j,11650,4872,1002,208050,0.36655108987505,11630,20,0,632,1410,0,40,0,0,320,0,0,0,2470,0,192,31.2235,10,1,192,0,20,0.930008,1,1,20,-1,1,0.571545,1,1,1
sprint_hidden10_j,11650,4872,1002,208050,0.36655108987505,11630,20,0,636,1410,0,36,0,0,320,0,0,0,2470,0,192,30.187,10,1,192,0,20,0.937808,1,1,20,-1,1,0.571545,1,1,1
sprint_hint01_j,11690,5032,1002,208410,0.35429368381112,11630,60,0,632,1410,0,40,0,0,320,0,0,0,2630,0,168,25.2683,10,1,168,0,20,0.895072,1,1,20,-1,1,0.569215,1,1,1
sprint_hint03_j,11690,5032,1002,208410,0.35429368381112,11670,20,0,632,1410,0,40,0,0,320,0,0,0,2630,0,168,25.3299,10,1,168,0,20,0.900437,1,1,20,-1,1,0.569215,1,1,1
sprint_late02_j,10250,3804,974,202610,0.519632735759534,10230,20,0,592,1410,0,52,0,0,320,0,0,0,1430,0,24,5.00732,2,1,24,0,20,0.9051,1,1,20,-1,1,0.572677,1,1,1
sprint01_j,10250,3522,1002,204000,0.565089126189388,10230,20,0,632,1410,0,40,0,0,320,0,0,0,1120,0,26,3.98029,1,1,26,0,16,0.893242,1,1,16,-1,1,0.576275,1,1,1
sprint07_j,10250,3522,1002,204000,0.565089126189388,10230,20,0,632,1410,0,40,0,0,320,0,0,0,1120,0,24,3.8441,1,1,24,0,16,0.889835,1,1,16,-1,1,0.576275,1,1,1
sprint08_j,10250,3522,1002,204000,0.565089126189388,10230,20,0,632,1410,0,40,0,0,320,0,0,0,1120,0,25,3.9518,1,1,25,0,16,0.8887,1,1,16,-1,1,0.576275,1,1,1
square41,62234,40160,40124,13566426,0.542805238857534,62197,37,0,1681,0,0,0,0,0,0,37,0,0,38442,0,1,0.999405,1,1,1,0,1,0.042754,0,1,1,-1,1,0.999995,1,1,1
square47,95030,61591,61549,27329856,0.466938150459654,94987,43,0,2209,0,0,0,0,0,0,43,0,0,59339,0,1,0.999548,1,1,1,0,1,0.0365475,0,1,1,-1,1,0.999997,1,1,1
stdc0025,46232,21336,13043,166414,0.016870741672086,45871,361,0,0,7059,0,0,513,0,12502,0,0,0,1262,-200,50000,301.247,-100,1,50000,0,29168,2.02208,0,1,29168,-67,4,0.808694,1,1,67
stdc1220,24571,13054,7032,90318,0.028158393372699,24109,462,0,0,4657,0,0,440,0,6947,0,0,0,1010,-3000,50000,811.853,-100,1,50000,0,17034,2.02674,0,1,17034,-85,6,0.683551,1,1,85
stdc3282,94690,47610,30200,337387,0.007483866754622,93736,954,0,0,14411,0,0,1090,0,19435,0,0,0,12674,-2000,50000,393.473,-100,1,50000,0,41305,1.4812,0,1,41305,-120,6,0.681117,1,1,120
stdc6262p,16415,27334,0,95471,0.021277832922554,16415,0,0,0,9277,0,0,1642,454,0,0,0,0,15961,-1200,50,-278.016,-200,0,50.5263,0,85,1.72079,0,1,85,-1,6,0.989767,1,1,6
stdcd5113,17213,15184,204,77886,0.02980002555228,16516,697,0,0,5436,0,0,1010,0,0,204,0,0,8534,-14000000,1000,-50447.3,-10000,1,7000000,-1,22,1.08331,0,1,22,-20,85,4.2963,1,1,85
stdnc2018,8089,3145,261,35688,0.140283542725494,7306,783,0,0,1373,0,0,206,0,0,261,0,0,1305,-15833.3,5000,-376.819,-10,0,15833.3,0,18,1.0744,1,1,18,-65,6,0.493723,1,1,65
stein45,45,331,0,1034,6.9419268210809,45,0,0,0,0,330,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,22,1.06344,1,1,22,1,1,1,1,1,1
stockholm,20644,57346,0,171076,0.014450807190552,962,0,19682,0,0,0,0,0,0,0,0,0,0,57346,0,1,0.0465995,0,1,1,-1.4056,95.07,4.76102,2.34,0,7224.16,-1000,1,-5.94719,-1,1,1000
stp3d,204880,159488,28085,662128,0.002026349605736,204880,0,0,82,2171,0,0,0,0,24451,0,0,0,132784,0,1.00303,0.369791,0,0,1.00302,0,1,0.0141265,0,1,1,-1,1,0.250097,1,1,1
sts405,405,27270,0,81810,0.740740740740741,405,0,0,0,0,27270,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sts729,729,88452,0,265356,0.411522633744856,729,0,0,0,0,88452,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
supportcase10,14770,165684,9660,555082,0.022682769429818,14770,0,0,0,0,3380,0,0,0,9660,0,0,0,152644,0,1,0.00473934,0,1,1,0,1,0.644661,1,1,1,-1,1,-0.0181847,-1,1,1
supportcase12,799616,166781,146414,2334437,0.001750467730042,0,200,799416,0,0,0,0,0,0,0,0,145945,0,20836,-1,0,-0.0881185,0,1,1,0,200000,3.20362,0,0,199603,-615,2750,0.992581,-1,1,2750
supportcase18,13410,240,120,28920,0.898583146905295,13410,0,0,120,0,0,0,0,0,0,0,0,0,120,0,1,0.00894855,0,1,1,0,1,0.5,1,1,1,-150,98,29.2448,1,1,150
supportcase19,1429098,10713,10351,4287094,0.028002054061281,1311292,117806,0,0,0,327,1,0,0,0,10350,0,0,35,0,153420,39461.2,32564,1,51140,0,3,0.0375245,0,1,3,-1,1,0.333349,1,1,1
supportcase22,7129,260602,640,2228828,0.119969319631435,7129,0,0,0,0,291,0,291,0,640,0,0,0,259380,0,7,0.622247,0,0,7,-21,127,-16.8351,-19,1,127,-16,64,-1.60719,-1,0,64
supportcase26,436,870,0,2492,0.656965095433934,396,0,40,0,0,0,0,0,0,0,0,0,0,870,0,1,0.0917431,0,1,1,-9995.88,63.2428,-4546.41,2.32061,0,18657,-10000,10000,0.0160514,1,1,10000
supportcase33,20203,20489,203,211915,0.051194708232404,20095,108,0,2,177,0,0,0,0,200,0,0,0,20110,-45,0,-0.0655843,0,1,4.5,-1000000,999985,954318,999949,1,1000000,-1000000,1000000,92271.2,1,1,1000000
supportcase40,16440,38192,100,104420,0.016630659584509,2000,0,14440,0,100,0,0,0,0,0,0,0,0,38092,-165.531,437.941,59.8138,55.548,0,144.032,0,100,0.119789,0,1,100,-1,1,0.28213,1,1,1
supportcase42,19466,18439,0,435653,0.121374268543628,0,1026,18440,0,0,0,0,0,0,0,0,0,0,18439,0,1,0.947241,1,1,1,0,255,14.1895,0,1,12.75,-1,1,-0.031218,-0.00071472,0,4177.09
supportcase6,130052,771,771,584976,0.583400282508966,130051,1,0,55,0,0,0,0,0,715,1,0,0,0,0,10174.1,157.878,105.934,0,12702.3,0,1,0.0713359,0,1,1,-1,1,0.555363,1,1,1
supportcase7,138844,6532,140,2845545,0.313756090597997,451,14,138379,10,0,0,0,0,25,0,0,81,0,6416,-1,1,0.00095791,0,1,1,0,424.88,8.50499,0,0,3034860,-35100,1350,5.27236,1,0,702000
swath,6805,884,504,34965,0.581236846742314,6724,0,81,22,0,0,0,0,0,80,0,1,0,781,0,1,0.000146951,0,1,1,0,19,8.19231,0,1,19,-1116.57,20,-24.4106,1,0,1116.57
swath1,6805,884,504,34965,0.581236846742314,2306,0,4499,0,0,0,0,0,0,0,0,81,0,803,0,1,0.000146951,0,1,1,0,19,8.19231,0,1,19,-1116.57,20,-24.4106,1,0,1116.57
swath3,6805,884,504,34965,0.581236846742314,2706,0,4099,0,0,0,0,0,0,0,0,81,0,803,0,1,0.000146951,0,1,1,0,19,8.19231,0,1,19,-1116.57,20,-24.4106,1,0,1116.57
System02_Example001,29568,73448,6766,282846,0.013024111855088,7389,0,22179,1,652,0,0,334,313,1659,0,3427,0,67062,-1835.02,50000,1752.46,0,0,99703300,-155000,19350,-1099.61,0,0,1240000,-8250,9075,66.6478,1,0,478304
System02_Example002,29568,72728,6766,280740,0.013055114984565,6826,0,22742,0,652,0,0,282,313,1415,0,3685,0,66381,-1834.98,50000,1752.9,0.000502976,0,99703300,-155000,19350,-1110.49,0,0,32792500,-8250,9075,67.2363,1,0,478304
T1_300_5000_0,300,300,0,10300,11.4444444444444,300,0,0,0,0,300,0,0,0,0,0,0,0,0,20,49,35.1767,36,1,2.45,1,1,1,1,1,1,1,1,1,1,1,1
t1717,73885,551,551,325689,0.80000962893357,73885,0,0,551,0,0,0,0,0,0,0,0,0,0,765,4066,2328.96,2256,1,5.31503,1,1,1,1,1,1,1,1,1,1,1,1
t1722,36630,338,338,133096,1.07500722885338,36630,0,0,338,0,0,0,0,0,0,0,0,0,0,948,4032,2342.03,2283,1,4.25316,1,1,1,1,1,1,1,1,1,1,1,1
T2_200_2000_0,200,200,0,4200,10.5,200,0,0,0,0,200,0,0,0,0,0,0,0,0,2,776,246.555,213,1,388,1,1,1,1,1,1,1,1,1,1,1,1
T2_300_1000_0,300,300,0,2300,2.55555555555556,300,0,0,0,0,300,0,0,0,0,0,0,0,0,1,168,33.15,27,1,168,1,1,1,1,1,1,1,1,1,1,1,1
T2_300_5000_0,300,300,0,10300,11.4444444444444,300,0,0,0,0,300,0,0,0,0,0,0,0,0,2,2439,621.4,589,1,1219.5,1,1,1,1,1,1,1,1,1,1,1,1
ta-BPWC_5_4_10,1488,10067,84,24286,0.162126120583488,1464,24,0,60,0,0,0,0,0,0,24,0,0,9983,0,1,0.016129,0,1,1,0,1,0.00596007,0,1,1,-1000,491,38.599,1,1,1000
ta-BPWC_5_7_3,1674,11723,87,28132,0.143352869314791,1647,27,0,60,0,0,0,0,0,0,27,0,0,11636,0,1,0.016129,0,1,1,0,1,0.00511814,0,1,1,-1000,484,37.4873,1,1,1000
tanglegram1,34759,68342,0,205026,0.008630858195,34759,0,0,0,0,7843,0,0,0,0,0,0,0,60499,0,1,0.983084,1,1,1,0,1,0.229522,0,1,1,-1,1,0.409841,1,1,1
tanglegram2,4714,8980,0,26940,0.063640220619432,4714,0,0,0,0,2160,0,0,0,0,0,0,0,6820,0,1,0.952482,1,1,1,0,1,0.481069,0,1,1,-1,1,0.49369,1,1,1
tbfp-network,72747,2436,2436,215837,0.121796139726492,72747,0,0,31,0,0,0,0,0,2404,0,0,0,1,0,17.8729,3.96283,2.375,0,107.237,-1,1,0.0123153,0,1,1,-1,1,0.325908,1,1,1
terra1stphase,2044,20640,465,62290,0.147648060498491,1860,62,122,465,0,0,0,0,17980,0,0,0,0,2195,0,78,2.31996,0,1,78,-38,66,-1.63607,2,0,132,-45,6.5,-0.372179,1,0,45
thor50dday,106261,53360,230,212060,0.003739977913848,53130,1,53130,0,0,0,0,0,0,0,0,181,0,53179,0,19931,4009.38,0,1,19931,0,1,0.000918291,0,1,1,-49,1,-12.026,1,1,49
timtab1,397,171,171,829,1.22114690588773,64,107,226,0,0,0,0,0,0,0,0,7,0,164,0,2002,232.305,0,0,8.81938,-168,59,-44.9357,-33,1,168,-60,1,-12.2195,-1,1,60
timtab2,675,294,294,1482,0.746787603930461,113,181,381,0,0,0,0,0,0,0,0,8,0,286,0,2002,203.655,0,0,28.1972,-262,59,-35.7347,-24,1,262,-60,1,-11.6937,1,1,60
toll-like,2883,4408,0,13224,0.104058272632674,2883,0,0,0,0,1155,0,0,0,0,0,0,0,3253,0,1,0.764481,1,1,1,0,1,0.524047,1,1,1,-1,1,0.508016,1,1,1
tr12-30,1080,750,360,2508,0.30962962962963,360,0,720,0,0,0,0,0,0,0,0,12,0,738,0,1000,200.75,2,1,1000,0,1508,106.779,76,1,20.1067,-1498,50,-207.66,1,1,1498
traininstance2,12890,15603,10169,41531,0.020649586642819,5266,2614,5010,37,1,0,0,0,0,60,2536,5010,0,7959,0,1,7.75795E-05,0,1,1,-140,1140,4.21099,0,1,1140,-570000,1141,-51560,-1,1,570000
traininstance6,10218,12309,8094,32785,0.026066727865635,4143,2067,4008,21,1,0,0,0,0,33,2017,4008,0,6229,0,1,9.78665E-05,0,1,1,-60,1140,2.34853,0,1,1140,-570000,1141,-52239.5,-1,1,570000
transportmoment,9685,9616,4704,29541,0.031719849124287,2456,0,7229,0,0,0,0,0,0,0,0,4510,0,5106,-98915,0,-1464.73,0,0,9891500,-1501.64,10000,2551.04,0,0,567344,-10000,10000,0.163942,1,1,10000
trd445c,1431,96133,0,195080,0.141807962694474,1431,0,0,0,96132,0,0,0,0,0,0,0,0,1,-16800.9,-400.071,-6729.38,-7000.55,0,41.9948,1,3068,1.0319,1,1,3068,1,336,1.97982,1,1,336
trdca23002,7337,10013,1156,47723,0.064959848231101,7289,48,0,3,2721,1,0,0,120,1103,48,0,0,6017,-1230,5000,-37.5022,0,0,434.783,-1,2,0.296315,0,1,2,-80,247,1.03682,1,1,247
trdcrooms,174915,338305,0,1176743,0.001988594127676,4612,170303,0,0,0,0,0,0,0,0,0,0,0,338305,0,420000,3602.26,0,1,420000,-1,1874,0.511527,0,1,1874,-320,64,-1.60671,1,1,320
trdHard5600-6,4762,5023,828,22895,0.095716779671972,4716,46,0,3,347,1,0,0,39,777,46,0,0,3810,-400,5000,-13.4428,0,0,476.19,-1,3,0.085009,0,1,3,-63,162,0.766849,1,1,162
trdHardCA4500-8,4659,5843,512,43880,0.161189972852273,4523,136,0,3,768,1,0,0,741,371,136,0,0,3823,-400,5000,-16.3512,0,0,588.235,-1,2,0.384392,0,1,2,-32,53,0.617593,1,1,53
trdnc,44077,9663,1020,154292,0.036225918144606,41017,3060,0,0,2818,0,0,548,0,0,1020,0,0,5277,-40000,5000,-93.1236,55,1,40000,0,22,0.653213,0,1,22,-85,4,-9.63158,1,1,85
trdnc18,10930,3850,276,48103,0.114311854659522,10102,828,0,0,1950,0,0,244,0,0,276,0,0,1380,-600.833,5000,96.3544,-10,0,5000,0,16,1.20104,1,1,16,-65,6,0.191007,1,1,65
trdta0010,5759,6367,192,29756,0.081150765637402,5638,121,0,157,514,0,0,0,0,0,35,0,0,5661,-88,10000,1035.33,1000,1,2000,0,1,0.105387,0,1,1,-1,4,0.916756,1,1,4
trdta5581,107140,147771,11284,661409,0.004177623003436,104715,2425,0,6581,16735,0,0,0,0,4018,675,0,0,119762,-3405,10590,719.099,83.3333,0,2753.4,0,44,0.285631,0,1,44,-5,253,0.640489,1,0,8433.33
trdta8265,9151,19484,570,126610,0.071010297564387,9062,89,0,207,3414,0,0,35,0,344,19,0,0,15465,-1692,10000,-250.813,0,0,344.828,0,140,0.437333,0,1,140,-1,33,0.546355,1,1,33
trdta99,9613,26881,634,157258,0.060856698056148,9438,175,0,199,10712,0,0,35,0,330,105,0,0,15500,-1452,10000,30.0898,0,0,344.828,0,30,0.444961,0,1,30,-1,38,0.679514,1,1,38
trdtatl9220,5778,9378,407,40800,0.075296085245799,5601,177,0,335,1700,0,0,0,0,0,72,0,0,7271,-360,20000,815.277,1000,0,689.655,0,30,0.328961,0,1,30,-1,59,1.60434,1,1,59
trdtaunimep,14741,23268,3639,73966,0.021564834617258,13448,1293,0,1376,1753,0,0,270,5,1898,317,0,0,17649,-2208,10000,824.438,12.5,0,4800,0,40,0.583892,0,1,40,-1,27,0.467688,1,0,135
trento1,7687,1265,1248,93571,0.962263171074207,6415,0,1272,0,0,0,0,0,0,0,0,0,0,1265,200,100000000,69505.9,30878,0,500000,-166,10000000000,7905140,1,1,10000000000,-63,100000000,5709.13,1,0,100000000
triptim1,30055,15706,9597,515436,0.109192402747855,20451,9597,7,0,2049,2009,0,0,2,1,9591,2,0,2052,0,1,3.32723E-05,0,1,1,0,1117,0.662804,0,1,1117,-1,6329,2.92236,1,0,63290000
triptim2,27326,14427,8731,521898,0.132383401800343,20771,6548,7,0,1898,1890,0,0,2,2178,6548,2,0,1909,0,1,3.65952E-05,0,1,1,0,512,0.335136,0,1,512,-1,1024,2.67534,1,0,10240000
triptim3,28440,14939,9077,524124,0.123362433389455,21621,6812,7,0,1960,1936,0,0,2,2264,6808,2,0,1967,0,1,3.51617E-05,0,1,1,0,853,0.536515,0,1,853,-1,4096,2.76724,1,0,40960000
tw-myciel4,760,8146,71,27961,0.451642394717459,759,1,0,71,435,0,0,0,0,0,0,0,0,7640,0,1,0.00131579,0,1,1,0,1,0.748711,1,1,1,-1,1,0.180144,1,1,1
uc-case11,34134,51438,19350,202042,0.011507219587947,3898,302,29934,0,0,0,0,0,0,0,0,19177,0,32261,0,2072.93,63.0744,0,0,2072.93,-18091,1412.68,-1.61921,0,0,18091,-1130.69,1130.69,55.5769,1,0,1130.69
uc-case3,37749,52003,13725,273618,0.013938332307163,11256,0,26493,0,0,0,0,0,0,0,0,13551,0,38452,0,14.5728,0.261637,0,0,1080.27,-48,1643,6.22589,0,1,1643,-119,368,8.75053,1,0,8363.64
uccase12,62529,121161,24225,419447,0.005536467567688,9072,0,53457,0,0,0,0,0,0,0,0,24045,0,97116,0,7.15725,0.502453,0,0,7.15725,-10,6000,7.68657,0,0,200000,-19,420,8.73073,1,0,4580150
uccase9,33242,49565,11879,332316,0.020169215026151,7905,159,25178,0,0,0,0,0,0,0,0,11704,0,37861,0,16.1992,0.5182,0,0,1033.11,-443.083,1564,5.3797,0,0,19599,-119,400,8.4441,1,0,40000
uct-subprob,2256,1973,901,10147,0.227966735324038,379,0,1877,0,48,0,0,0,0,0,0,0,0,1925,-2,8,1.5461,2,1,8,0,1,0.975672,1,1,1,1,1,1,1,1,1
unitcal_7,25755,48939,2907,127595,0.010123181212652,2856,0,22899,0,0,0,0,0,0,0,0,2907,0,46032,0,200000,4919.16,0,0,20000,-1000,9600,43.1703,0,0,9600,-1000,120,-12.8058,1,1,1000
unitcc,1472039,2115838,416449,5666473,0.000181932838234,970877,84172,416990,5716,773664,0,0,0,0,0,0,410733,0,925725,0,1000,3.88322,0.000279916,0,3572500,-1,1,0.29302,0,1,1,-100,97,-3.65621,1,0,100
usAbbrv-8-25_70,2312,3291,1,9628,0.126537826241012,1681,0,631,0,0,0,0,0,0,0,0,0,0,3291,-1,1,-0.0449827,0,1,1,-36,200,-6.26679,-2,1,200,-36,1,-2.33849,-1,1,36
v150_d30_2hopCDS,150,7822,0,103991,8.86312111139521,150,0,0,0,0,7822,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
v150_d50_2hopCDS,150,5587,0,206279,24.6141638327069,150,0,0,0,0,5587,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
van,12481,27331,5120,487296,0.142852531552471,192,0,12289,0,0,0,0,0,0,0,0,0,0,27331,0,0.485401,0.00512779,0,0,1.94326,0,221.48,59.6496,0,0,221.48,-1,160.064,4.88561,1.8,0,160.064
